photo_id,business_id,caption,label
PXNQF0Mks-dV59o2ddfWcg,AL3_t23te70PJpXklfw_HA,Grab and Go case,drink
fCvrixp7aLItX7bue94Dyg,RD0oinYAprIxtg7FL6mkCg,Garden Salad,food
Dcow9Kda385cNGUSqKTIBg,7rMxt2f3uvC6xPQtHgQKLQ,,drink
x7A_-3rAuZgaJAODI62iHQ,UnQriKTiNsYnyPE3Rt8lTQ,,drink
8_ebzcWf3Ac1fqknGx88VA,7T1VAYHIS3cgsDj3iS6JWQ,Chocolate Chip Cookies.,food
wn_st-eoQeY-uAvnxFIq4g,CsYpEHP2fvZV2yt49fSgJA,,outside
CSIpY9T9_bFjCiu8ZJ7fpw,4_aTe0pDy0QDvLmwrARA9w,"Wine flight available by the tasting, the glass, or the bottle",menu
nfHUmrOPQjT1JQkIVqRhtA,ExfSwwCB1zQ6ZGd_UQ4wYQ,Iced Shaken Espresso,drink
mliglj3gdDRp7M1nnXZkaw,xne1l7I2166PbF59qQUxGg,THE MARG,drink
nFmUYNuCATMIBRJvl095mg,h4zjPjFmQgJQzYEXLcHenw,,drink
yHQseUoC5vV9zIjwfB7kdg,YyTnxq15-jeW_k1eYd4S1A,Lounge with a view,inside
Tv1IW-zyVTeyK5Hgantlow,neR6xLcJKsAunowFe5Yf-g,,food
7CiFLkso34cHxdBq69UR3A,G8I9weN2VpCAHs2UEmwf2g,Packed at lunchtime.,inside
jWOOxEQN_ZGr7E0V7yEHnA,oyrz4wG_0cI2xStw8Ct22Q,,outside
JxKg1onCNM7SMBTDy12Z0g,C-aATB7SbuwMBPN5dgjghQ,View from one of the booths. Really cozy atmosphere.,inside
glOvjHWEb5E2YqCeDkl-bg,U06ky7tOjrwad_zx05D9yQ,,inside
80K_wiVkIwTLXyLILbJaag,NGR_aVWJ-W_KHvBDrmFP1A,,inside
BY58nX8qmwu5l7HcREbaeQ,d4pz3Y_VoougYFxVcwvu7g,,outside
Ph-j1cr9bXq0ocPgn346JA,-tDmeO1Q5aqThVY3AFJJ7A,All you can eat sushi.  A must!,food
U1W8tf46XaqqIAqkEkmOzQ,sbYgnao47_vMVqZCYF59Dw,Wrong order. Way too much food,food
3mJ7bFfkB1efapFhcoxa2w,CyKEqW5UjhPB2pMEPrUsYg,Menu,menu
74Fr7QAHt4qlYJJ-4ZWZgw,mi63FnVXGeGgasWxUSeRsA,,outside
OVLjLjoOb_P-bi9s0H7Org,Dv1SSVUWj1qmvAaSuRiCdg,The Best Christmas show with our famous 6 Queens and delicious food.Seats already filling fast and few seats left.,menu
eYUnzq7Km9kkEWtvCbaHfg,YvrV_Tc9syF2Wch0HOIT3A,,inside
ElyR6iz9r5OsclXat64Cxg,3oqf6HgS2B9l0f_9bz2ixA,Grindstone outfront,outside
W8W5L-dPOeS9TeOSAqMStA,IIb7RYzhA3Xwi-EmlcbKcQ,Paloma-delicious!,drink
EHak-oXN_7rEYyvx1j1Mwg,2DnDk1PKYGICJl1OzAREYA,Bar,outside
5ZOzLX0w431mMiic7uHs1Q,Ix_88gFalSxSCsz5Fbnl7A,,menu
o-4iz_Jb0-9YQMFe5BrKyQ,6HFVZzJu4VgazgmV73lQZA,Muffin Tuesday,food
3rNrxIET-vkgROobF0RV1Q,7jRXF4N5NzxYuNN-HLCSEw,Lot of veggies options,inside
Ka6r9_cg5jAaCSYafq80Ng,g9Kjz2jJ20WGdhfqZeIgCQ,,drink
5e2tVrlb3bZh9Bk_YQzhww,RqW9S4WG9UYZHKhHRHXJZg,"Loli's Mexican Cravings is in an old pink house along Benjamin Road, about a block south of the Wawa on Waters Ave.",outside
YCClCt8EUe3XT4AzY6KBLA,BaSwNEingTmrBw4shffK5w,Matcha latte,drink
ICJq0l_d_LzGi3rc-q6oEw,WwVYDgzRO1KiAu-GRksQ5g,Calm Waters Coffee Gourmet Latte Art,drink
X_XarosbxmEEF7OtAL8PUw,My9NAWShKtNqBYw7200qOw,Mac and cheese,food
_DkGNEuAuxd6rgqqutD1UA,NMrjPhdqWBn1vRvaNg5GRg,,outside
omKoBBq_HpR-1nsIYCfktg,2CDI713ATuxHfnB5b-sBdw,,inside
xxVFXvA-Os-JcHdljddrqw,2-tG52f0k7V1Vin-4GWn6g,The chef!,inside
cY4uoLQjkyqVubugJAcdCg,kP89lDkQ__nFvRTV3TyYZw,"Earn points, score rewards, and place your order on the QDOBA Rewards app",food
Ni4FU1Ac0P-_v5SgYE4Yrg,aQFQIlyHasaTz5DtjV57nQ,Hawaiian drink,drink
g6ON7DldMotcLpPpVHRdQg,7F8v0U_DCkd9PBV8CVUz1w,,inside
V__tiWpdipIrbc5GQpG87w,QQPX7PodskbBcMl2Dwm3Sw,Oyster shell table runner in courtyard at Victorian bourbon street home,inside
mKIVG03cOtyQs604K3vutw,vFhOCxCeY_oniyoceyzGpg,Iced Shaken Espresso,drink
KVc_1BD0r2VVBS925ryJUw,dDU-0EW4Asx-RnM-vULFQw,Inside,inside
NZhwF-krPeR0KGTd_tLRmg,Olwx2IXHoMl6Un3uHIgRrw,Exterior,outside
oaIQ6cOfdwe9kaxVC8MpKA,gwV8jRZfMrQ-EA7XBDu9tQ,,outside
tZ45ASSI5zol8x9lyplRAw,wam_tgtubAFWlXtqEj-pAg,,drink
Fojul0QHlY1sbpdl7NUtfw,sTJdMC9YYXHlROWoUIFZGg,German Chocolate Cupcakes,food
1qkNN2K0dSTR4N4c0XluRQ,w9grvGu-5bHNucOeReHzfA,,inside
EPRQc2SUI58q4ViFKQrRUg,Pb2BvorzLuyUTYQ5bUyNUw,Chicken Salad,food
vUJhDPhz26PWxG_UEFw_Mw,8xUTHj6Yfgs1fY4JY5U2sw,,food
tGdGtsDAjv_OZcxeJCWTRQ,-FM4CxOg4XXmX_Ebky_SiQ,Brunch cocktail menu,menu
y1Elo168T-j7afbcywq5ww,xwKYBPO0ByGlkvNcr8FdqQ,"Saumon ""Le Rendez-Vous""",food
GCbazqw1ZcQWP2wlJwX0AA,Mzbp6EgbTT0Yt43tQX0cYg,,inside
UV2qyN4AJpT4QuPnTfcjZQ,kBgiy6ulQRiATWFPZjTPKA,,drink
YRJqrXBxYpOJ-0F2zVS8vA,ywBRJjqtj2xIfsWzs8ungg,My #triscuits are from Chicag-HO...sent to me by my Chicag-HO,outside
lFWr-S1y9zX0wAPPq-euVQ,hfZYC7ACdd0T103mwHULbA,Sushi,food
Jbz91vSnm3X8jaQGdF107Q,ALK-7tTvDKAzxAtIiNyh2A,"Squid ink Campanelle with shrimp, nduja, basil and bread crumbs",food
gJkJzZiKPz8V-n0iY2L3WQ,qb28j-FNX1_6xm7u372TZA,Seafood Okra Gumbo (Cup),food
562bOxJrGlb7YChOQ8ZsEg,sj2o49ZCq2iJlZxDNrHDaA,"Beer to go available in 4-pack cans, growler & crowler fills.",inside
qa-Y2tOWJKmCrZgT6s1xmg,ClEUgRru8zSwV4gB32bHFQ,,food
J61d16svc6BzyDFprdf-sQ,4P4iL8EHh_IjfNE2_c8TTQ,Signage (photographed by Dave H),outside
4ezPIYpSU9_J7K3bFch7wQ,8jXmNMrGJ2acUG1R-D5e6w,Menu,inside
1fhdyvF9AHRVfZwUmzAr3Q,Q9yFMuBRwCV1EYInLAYmPw,Christopher Chocolates -- storefront,outside
vHirXd7lF-QFZCP6DORFQA,FxJKgdvzwdkYXO2apXBcNA,,drink
mfAx73a-P1B7W5aBV7yy9g,bCZFb9v6OQaNTgupVw9WEg,,food
8Xe7vJbeKPmwmplsFaM1Tg,G2W56pUxgJs7UzGcSL0EdQ,,outside
Qc8c2pyIblWWkNg_VZGGTQ,IDtLPgUrqorrpqSLdfMhZQ,,inside
txHo-y-5hRK7ccQktfNUYA,1jeaxiZOisgDMxHR2K088g,,outside
M9eX_R-mwi8c2eWbswo3zA,xiBnTS5DPVMlySrCpF59Ow,,drink
XRKeDcMJW0D1HzKa81ibhw,PULvFTf5yIv9XkQgCKu6LQ,Front of our store,outside
jHKsMVk-YO9I7aoB2QcRew,rQ0g1hm_BKsIcRfbHbyPrg,,drink
z9CDgkDiY-1lJV2-xNag7g,68CrobDtaDP-_-aeowSG6A,,inside
6kT9lxLY9iY3wivjG866YQ,haIljRs6pruzNI_4fZrjJw,Best and bester,drink
c18HUGhz1cNE8589hSkwYA,W57360g1e7xMGerm7wPW0Q,This is Tampa!,outside
PSM-j7TVQVS1QfibFMim1g,ObHsdZKeFSvoPJT8D0r1yA,All American Mule Pitcher,drink
KGSgK8qyBXrADdcIFwnLJA,89oQ9E5xKuo6VO0ULG1OWQ,AfricanAmerican vintage photos are a nice touch!,inside
HItxnJvyt-wYQ-naN5-x0Q,kHuIRfZq3aadONNFO0vEnQ,"Cheddar’s Long Island Iced Tea: House liquors, sweet & sour and a splash of Coca-Cola.",drink
-meqlbuOEVrwBB614pZsrQ,PyQTyIBHznJoNMGFVHrDiQ,Front of store. Looking at free parking lot out front.,outside
Be7xir5aV776UjQ-2LbScA,EQ-TZ2eeD_E0BHuvoaeG5Q,Mocha,drink
sbKh9qtgbd3z43Qs_NxI1A,B6-GVRwT6tv8V30tz5jxqw,Cool art work huh,inside
t7AXnNr_vhxZA31ljvW1JA,AFk6UXFbH-idH31KhFQVCg,,drink
ZTv0HEM21PIHw-OyMd4djQ,71pgpwr8zWK17e0ymMrpsQ,Half duck,food
g8Tny5EySXaBCNPwHYCHYA,KdAWjL9MKjpJzEeI902qBA,,menu
ZZz3DW9CzXx58nXoeX0EGA,fikP9Y0YSVhl8aJiW9xx2g,Menu,menu
c_iJV7j1yr86dsWX5P-bLg,nUA9jFxdHTNCpBpandn6eA,,inside
Q0nfCdEAtMluCcY5lICRDQ,Imu_iHjxJ6za6e6rmOZsFg,,drink
xtXasQfrDFCmgzuJrvX32A,IIukyFVOUm6O9ysjD6uujg,,drink
NBcgY7voMgKhqc-xFUuJLw,W8Z4rXYkmZlEVSaxIVjyvg,Lots of TV's and rustic charm,inside
8Fx0z3mXb0Cqmkof4ZSVdg,lzaR8qKF_s5IjeUY3VQPBQ,,inside
u713OVsLBXTdBE98XwJKBA,oJ0fQBhVFeWcNjOQv2b6KQ,1/15/20 Menu Dinner Specials,menu
xRkzjFIp3WhJCGC9Tvn01A,eICX3HkEASZ3B2uzG4nvJg,,drink
AYl7yV0mjVhy9t2v2caQBw,hKWi8b6pQ26nzL9jhNZtEw,Tiki bar with a view at St. Pete pier,inside
4TqwySvfyAjwwJQWOiUzVQ,UjQnH-pElJZ9jD51vOt5Rw,,food
dCHMLRVnkYqhL5Se86eP2A,Vc-hDuD19_eeJ8ULZmLSCw,StoneAge Lamb Spareribs with Dry Chili,food
lMh4JiUpZMDKdD1jLve1GQ,SJM5bSgqdmAPSiuB4MWNIw,Catering Menu p3,menu
DY8vLxIdZ0oLfy5ozm1Nsw,cLxia5oKALmQ1HDWq0KPmw,Menu,menu
0WWJdgjfg8_erDD1ZKQ6dQ,oGzw-SVhmmvbaqj59J-q1w,,drink
is30g9xKW0rucAUqlc-DKg,j3E_vGw47XpiEgTr-KiJUg,WHISK bakeshop,inside
1wx0F0CWM1Ku2LEHs33H-g,A0SVFoJPcAt7EgKlFwyDNw,,outside
TbmgnWinJ2J3rxl6fN0nsQ,WKF4p8kLDng4EECYC3RoeQ,Order an exceptionally tender center-cut Flo’s Filet grilled with our signature seasoning.,food
k5i1yXSZbY2vxpb_u_zN1g,UqhjqGvVVYjJu9JsAr5W9A,Party all the Thyme large format cocktail for 4!,drink
y1U6QJ7dLYyA6LFqvwbALw,PP3BBaVxZLcJU54uP_wL6Q,,menu
XJUsn8veN8EDoipapIMoVw,4UByKRseOwx4JxwXclCejQ,,outside
caFh9A5csBSklBK5fC-N-g,rNY5xg0FZSBopfmi-QZ_NA,,inside
BRHgsV4mb9YBpnblcVdpqA,j00Jky-A3xhT4u7VtO6d2g,,inside
HreAn0MK7N0fn6kPJNj-BQ,eiuYtZB62adMDVRkDyLQPw,"The Tiki Bar, just steps away from the beach!",outside
yAzi93RrNpPxoBphEjXDeg,hM6Lu4CRcPzEPiqttjlonw,Affiliated with Kroger Co...Although our Ralph's Card didn't register.,drink
OGN4GWZSXWlsji_ymzMEmQ,FlyfDPS41F8R9f5KHA8g2Q,The manager made a ginger mojito and it was spot on!,drink
gpVHVw339OhwZztsjOzQcw,z0MXYel0okwMqLjgMkKD2A,Food court filled with decent variety,outside
ToxCVbCsh1JSybaw3piAuA,QFh-h_OZ5Io-mBk32HN28A,Grilled Cheese Kids Meal,food
smleioJxCN4KpqeRXmUXdQ,i_FWONQD1ZBqrNE2b-M5Ug,,inside
TRrNofpTavfBbVf6vQmGCA,TcNZXteosegb1RO4O5hREw,,menu
IINbnNb4TpKzXiVqbeDrqg,emzQhIJ4dItItJescxcAQg,"Cool, Bamboo lamps",inside
vc5Pyv0RQiSvPLtq97Fgrw,A9Gk1betMrbuNGKO7h6iOw,,outside
PwC6bg1QoIqlgxFKrxoV1A,iI090K0JMViyPPh7Viovrg,Why settle for Christmas dinner leftovers when you can come get some of Germantown Pub's fried green beans?! Get out of the house already!,food
6X6fir0owAqjLOZ6ZiRpdg,nYPzsOjvida-ne7swSPHpA,Huevos Rancheros Breakfast,food
f_zxvQAen8oKCF8y0dyS7g,4ajMQOHEfdHma8deYOXr1A,,inside
vw0S8CzXe0MSa57U7Xy61w,eUIsUpG6KAonYxGoExzy2Q,Complimentary champagne for our honeymoon,drink
fTqVnVYZ7KaUgWh_NIjW9Q,jM-oH5U5zcnfpmcbsgMVHQ,Delicious chicken Alfredo with walnuts and cherry tomatoes,food
pSl6nScSC5UREHWbmXBvog,d5WQMTNea__i3nUjz2qYdA,,drink
gjY_9euboXmMVgEHamHeQw,Kep3QUZd96oyuOX5vX9evQ,Bar area,menu
iX7IbOMiuXMwCwgbLHlvqg,pp7n4Oiexz69Beg7Xl8Tjw,chips,inside
Tq5KPZvRKoiVNqAMJJW1Ew,4vak1jxwM6dQ-pNQQ5U8Vw,Look for the lighted sign on Loyola right past the Sam's Club,outside
9eT78lKArURdzMscJ7rJKg,4_u6ikFiy1MMwPA9ZDkuXQ,,inside
Xuc0fVdC6BSxKRz5bd094A,wUnLSg_GKfEIQ5CQQ770_g,Vetri,outside
E1WA1KnnRRCKgWXgg2r12g,5QW2m0rDWXCat79bvB__SQ,Cold Pressed Juices,drink
QAwAjuoKfHYbabNmfDC-2g,RPGYg86GfVoN9b0tslST3g,,food
1BfTIBM_sWUhQfwH8Y22UA,F45HOAgaOIfD4xWxafQbJw,Menu,menu
AcBETaxElmPmlHQD078S4Q,yAxmPYbC6a0jAwdm_WzDhA,Milwaukee location.,outside
OgN2ljsLjNmN1sYppcO1Eg,V7dXBEowSa53mOVaDtnj_A,Bay 204.,outside
4XuSK91NGw9RkxMm19hqsw,fiGh8ctcvIRm4Ii2GOtoHQ,Outdoor dining at Trax Restaurant & Cafe.,outside
5-CL6tOV1sJmARMLde4hoA,K1fHLKXx15FdzWttpmSLxA,Aunt Donna,drink
AorCJJP_TerbnIL2RPk6XA,tH7Nv-Pnu4DnZbQR1EyFZw,,food
jxr2LTji6bvRKMyIUu5YNA,gDmFMyTpDHmbg8IEb1LrwQ,,drink
OBYAhJSUWJy1k1LwSDBaEA,nVAnFALnlWxB318NXM92Rw,Rotating taps!,inside
PU_YTU5yPXyvvsxVkfKu8g,5K6AddwkS4Fi76iPVPMIuQ,,drink
qMt2E9wnBGIWobU4oBxNXw,8uF-bhJFgT4Tn6DTb27viA,Omg !,inside
4flkP6wY9G89R-l1yBE5xA,BG7x-xjIGInPJ_YTD1L56w,,outside
i5MjvuzEnfvVW4iJz-VZ9w,EPkF-beh6gg_s3HtlAdfiw,Rainbow Roll,food
XaYfgkRrIGu0-B_i_Zzr-g,c2VdONiIDoAkTCEjPNehjQ,,inside
p9PVSzt7Z7661QS_JN6daQ,23OxrUaCvvVrwSa1z3xG-w,"The moment you arrive, soothing cinnamon aroma...breakfast comfort food.",inside
y41EeDTX1_Qv55hWLzthVA,C9K3579SJgLPp0oAOM29wg,Goodness at its best..,drink
ttbofiwqyXuT7QHvWsXtnA,_tC4lXqwdfh3fbjuP40Bsw,,outside
b6f9GsmRkk66uu-qAIEolg,T_dAeyp_OLm8GuyKZL97Hg,,inside
Oty9gMAtjgEjJChxPpu1WQ,NAWO3P0rl396h0kdRXwuFA,,outside
O58vj5cDOaXp3AF3V4v0KA,uR7G8I4Cef9D9R340TN24Q,Pancetta and Gruyere broiled oysters,food
3iE1yyHi1Z7UfGWf5iwl_A,ZtAO8lm9H05HSaPx47ArVA,,outside
KuAK9FeXUcGqk3bTqQgpsg,X3NS8516o015Z1zcOwrqmQ,Monte Cristo,food
Fc79QFlMa9Uonl968p2MBg,dbUoJCArsjwKLXTy2uk7pg,Gorgeous day to pick some berries!,outside
7B1k5zEBRKAu8T1jIaLrMw,iSRTaT9WngzB8JJ2YKJUig,,outside
g4kY-0bbBMjQFwkfJnptPw,gO3TIUbgD5fZiJuezx0kFA,The Manor Bar,inside
pEIFam9-GMDMFRgB91oLqA,xkloXCI9qCOxOIPlgM7tiQ,,inside
N5Ubo1Fu2fe-Xo8scoN5IA,4rG4tJF2EC2CfYvBu_uqpQ,Fritto misto,food
lJZeIYW8Wzc3XsNsvOfDuQ,0KIe6JbJTbRUwYIQeaTmjw,,food
rwKir-Oudqr_aYHxuSCmoQ,dgyKoIYEYrmRK_hktWBZdA,,outside
9KdhdvfOsqI2QSRwJ-bJ8Q,-1b7CQbbl_3uotcTsxhHsw,,inside
tM3iEfM4-NftEVdkTv8TlQ,sTPueJEwcRDj7ZJmG7okYA,Yum!!,outside
vuN4M1Q7my4Jirc4Joi9qw,B5eJm8A4eiuPLW5C6l75dQ,,outside
wXRy9o-r1CDcMDQnNskzeQ,RLlOK2fL6xU1sfIPiP2QBw,Deanie’s Seafood,outside
gJToNjtEDLDCIik_IjsRBA,_QkJXxFedFQSp8U6rDICtA,Passion fruit mimosa!,drink
nzYrrCxUqwpaUTkf_gDrrw,HCYs4zgL7kCLdEqKRqaPbg,,outside
EJT0M6bm9QRvK4pAKmOv2A,BmXHqVREFyTe1Fy0fyCvFw,,outside
nw5K6CcJ8E2cKxS_KoGKyg,pR0wreOtTyPwBy_JGyJRNg,Fantastic fun brewery with creative delicious brews! Great service every time...we will be back to De Bine. All the Cool Kids are Brewing It,drink
Cup0aFJWBvWi3Eqnz20ArA,_78Lam9Jd0W6ZmnHTvdjMg,,outside
JC0llLi8BkRXNpY2hiTJ9Q,1QCZS_3x7_JLekGJAqnhMQ,Menu 8/4/2019,menu
_BTzZn4BPwuDFTBQ77agKA,ClhLoRx8LCG2C4ByJSMA6w,"Burrata, my favorite cheese dish! So pretty!",food
I9YjfOvgHcAXCpvEydDuwg,6ud6RVcQvkOMh3i-di7eKw,"Chuy's Sampler... Tri Tip Beef, Shrimp and Chicken.  Surf and Turf and Turf.",food
Bp-xbWCd4cJ6ItpghGQhtA,0gRoCRYcjOFKLg3S2c8dmg,,inside
GhRTChr9Iuy_lluhPUNasQ,KobS8yqBelXH11gaIhZJSg,view of the harbor from our seats,outside
3O868j5JpfrS56Y0zPQR5A,4iuNK5svIKV_GrbSwAXM6Q,,outside
msuozF3Mz90RcfzCWK_ToQ,1-c_rOmnse5rLcLL02fBLA,,food
U4CPIjHXL8C54sr57wSWFA,Q6BQcgabriKd5wPxvzOIWg,Side view,outside
JLW5OOMaTHePxK0kkW4qkA,I_3LMZ_1m2mzR0oLIOePIg,,food
C5Cg5u1QeixGFSvIAsCu6A,yz0KWVamNhqiZGz7XTClzg,CHARBONNEAU WAY,drink
o2rE4D3ES7tk_Pa-0u09iw,f2OHAVLTcZ_7ySc4aSJUuw,,drink
F3fzdQMHdnuIxA9EDyqZqg,C7WUvmGAz_t4FE_ycOPGUA,Chef Sally and Culinary Team,inside
3UbxH5IApRL7iuXPHxLbuQ,iA0csH3u6Ug1x1Pt0-El-A,,outside
cwXeV3ixHNTjlJviCmi5Tg,_BreSZ3-mTEJYqJ1Ot7Akg,,food
Jl1baCepsIQrGLPBgHc2XQ,q2gRx1K1mbk6zHV4ZOCChQ,From Their Website,inside
FzJ_fLcXt52EM5lX-q7Ekw,fBOoOWHRWPXIrMvVVkZqMg,,inside
JYKenLco4UPcJwIkdQnLtQ,69OVg1QQCtYYA_8obYNsog,,drink
XpjHaqzo4RuYaQB5opLKdw,Odqucfdr979Zf12INcLwWg,,inside
mJOuOgc2FNRbivrn82oaew,vUkiYPpbkMXA99WneLSGkQ,pad see ew?,food
pxRvjqlSRWcWkN9GH_JsYg,vVnZPKuPevlHEH_B6fY9fw,"New favorite popsicle! Mexican hot chocolate - made spicy and flavorful with cayenne, cinnamon, and nutmeg.",food
BP4p9haJkdtgPHPFJrxx8A,ftBGLu2SNf70z6KeOJ_FFQ,"Blue Sky, White Clouds (Blue Curacao) Smoothie",drink
sXfx_V25Qk3EV_GC0AgN3g,tj8MuD3jhih42DMZVR5pdg,,food
LlNcoE2tvksif5OQsG_Iaw,g-B8K3mLH9KL1AY-vxZEtQ,,food
wS0B83xvDroKtupJ9UVjPw,UW67lMUDCrun5PgWMMd68Q,,food
K9KZWQ1tO6n5IyZJQNdEIQ,AahCxtL9ZrcaeTpP23X8Ig,,outside
18i89gqKm7kHklN13cJb_A,2aZNVfzU-3672SjRHnPoOA,Pink Champagne Sorbet,drink
PP2dCAxKLHMzqNAQfoeerw,AvMhoV5RbPzm1TFuW8WEDQ,Yummy Noodles,menu
Gn8jROX5lDPvdKYUFxM1cg,lLOuLDox8qPV0Q5jCX9qtw,Sweet Potato Cake Sliced,food
no2eZ1TgOGcNafKqreo0Ig,ku8cAVBLaF_4rI-yK6gNnQ,,outside
8gZFSqy8L16XXxExUdZSbg,2XYPFRm7teCUr3eGsB2-qw,Dining area,inside
Exu3tD9B35MBxm4Qo3WKDw,LjgiE_EbpBdIz4JyVUioTQ,Best beef!,food
J90zzXFhwK54-7Cz4FQLKw,s8PLThZ8tIe16NWjcwQbBg,,drink
6wM4VviyuUVkU9C5vXFPCQ,tpvHimO4BBn1QMPQL02B7A,Indoor area,inside
OpC2fgHz06JdB4E2vGz83g,geuZssQDB8yblCpFYwoqAw,Brussels sprouts salad,food
jnM5Y10qzFI2XRCUuxd6-A,sf0rWCnE4vHUlWncWOa3JQ,,drink
SDVtVOAdsmBFNmZGMUEgXw,KqUinf0QEeiZdxko2dFEsA,I love the old fashion cash register. This is the country's longest running confectionary.,inside
ZSMRoVX8zAthS2echOUDNQ,tyPpn-nrmlhhSJlct6WAjw,,outside
iQK8pVjcI12OrfKV2-tpyw,G_bi7l0nU74I4Vr1V7IcMg,,drink
Td6J_WDgmblM-UdFhfKCHQ,tFpstYqxugKHzeyNUsuD_A,Menu,menu
KXh2C8-2wex7Zn4ooA26bg,TaYzef5Sv6b_-JdhRtaqhg,,food
5mfuqjY8-jeItF97Kc0UBQ,EGL_tOfRnYeMTxhBV8RxxQ,,food
7lbZjvCE2Ur68rXrmpqY6Q,-1oygVebK81K8JEPI6H6Lw,"Bacon, egg, cheese, green peppers and onions!!! On a everything bagel!",food
R7sNmKMBVAHQr5evitQ9eQ,Z_WZq3uFGqvtjsFl6kNBQA,"Just get it. Nobody ever said, ""dang I wish we didn't get the bruschetta."" Ever. In history.",food
RTKEV8C7ytuX1-jw76vUkw,pg8XTtztUXc-PxRYUVoAvw,,inside
DCQHGNj1EP6gEWHEhKmY3A,-AgYybTLhispcYcoIV7E9A,Clearwater Beach skyline,outside
tQjS9MquNAf3uiEpod7v_A,4y0DlszRtjZHvFSUYOvaxQ,,food
fzNEoZbejgf61enTCHZUIQ,t9lTgMH5GUsiHJ0zDGLQmQ,Prime Rib Cobb Salad,food
rbhFgW6ztbZ4YGCB1DhYOw,UqIBIYnI756BrOf0JMtlfw,Bloody Mary! I've been wanting to try this!,drink
Bbn_bdb7LKej0Ls3stolag,zG6YSl5XQsnQ9iHkIH_jRA,,inside
VRyPKWBrTDshABiNkHl1ag,Ox8nGmOjC4ePcZWjmMVHNw,Beer fridge,drink
B83BHh1RS08gMnIYiUNNOA,S7j0kVAX9lIb9gIT2VqhBw,,drink
4K7i-HLk-A74doXQJMIJpQ,K4RHBfBmmHIBFmQlQ31UPA,,outside
Rb2UylfLFDJl_gKz6kPVPQ,wEdzUMaLE2ebYoe7Z0XGaA,,inside
B8r4eDpjP-_Eqkf6-3QiHA,vgNNwYjdZ_waBvgUcwtefA,,inside
-SspPtJcJj6P_4Hm1jvcVg,YnhrJ94quRechwC3a7Pd-g,,food
WPYC3BaGfq2CjMxtfP0rbA,dtsnh96yn64IT7sErc509g,,inside
_HVmChoHWY-Uh5p_SnPIVw,jMZ56S8Y1t7cA1Ob-d-qeA,Eggplant Bruschetta,food
KwNSNbVxmu2E6Avj7BjvNA,7T7GA57J9hlGNlPNlHHhqQ,Best value/selection of hookah,drink
76AoyBb8mhP6q33zHIAaNA,CH-bVS0BiJ-6uJe2KwYsYQ,"The Rudder at Anchor High Marina - Hendersonville, TN",inside
Ly5AeOG2FHVJtokAByxmFg,qKg3Vu-be1PExiSOX6pTqg,,inside
sNGJhKbqvOxpd7BrosD_EA,LlGHv3iqPsLc2clOwE8qug,,outside
rZ5ED69ZS4bGjuMMeYxoWA,7-767IyQtw_BwyQTcHpQnA,,food
86Drwv3bflboQ1sOyNLX5w,KOkkX1YK0kRuxysrwsUD7w,,food
3lHZkZjUOAPHrxkh2fJUtg,wDOWuUyB7DzYRaYZYI-YNA,,inside
-Ae2Qy5F1USwwslIIsWhkw,V5D41y4cSOVBlx-bVCR1_g,,drink
q47X7CqGR3o-TPAHtRn0QA,UqhjqGvVVYjJu9JsAr5W9A,Queen Bee,drink
Een2IlB0T0a8axnxQuhOnw,I8EJ7O4PxBMTP2FPoEpDXg,Carrie Fisher,drink
R0EhizABh4WR_2jsnkBNAw,IyIZSTVm6tTt5AhAz1sX7A,,menu
kX-nl_wqbhFlOHYu5snTNw,f9_TLVlUHBv0869CygEbZg,Offbeat on Whyte,inside
djCRmtvycnrn-TDhezMDdg,9_b6-A_Fj3KCrctVyraAFA,Firebirds Wood Fired Grill - Brentwood,outside
L__gc0l0bhcQaQOjabXTBw,3fVYGQr_ldW2_1QlXJjpaQ,Filet Mingon,food
TrrpkyWzJA1sAY7po9wWNg,xKiTLjsWMHoeutot6lPZIw,Tap List,menu
KSjURXy2IXsoD9h0xg9RaA,xdy61kO_r5p6Zw30dsZ-ng,#2 Salmon with Garlic Lemon Dill Aioli,food
3ETJ42qp6jg0M-hrpC3xQw,h-EsSqXjqA6Jy7Oc7nb5jw,,outside
iL-HKiWEw3bIufaOhlexaA,VjAKC7Pb-sW96NZ5mPrHSg,,drink
0hrVKk7vvRRYJ2ioOHH71A,3EJr6A23wLRPlekclGwHlA,,menu
tmpML31ArYn1yEr9iTyIQw,d7W1Fi6uRYUhDT_uW83d7w,Bella,inside
09V6I9jXdCZlON0bE79v8Q,14qJA3j7Ut5_mQ691BT8aA,50% off all wine bottles on Tuesdays!,drink
eqNktg76xTEIFMu7TL26jA,SsLWTTIeBgYqzinREkuzrQ,Front close view,outside
R6rjIkdk8UJ3sBecrlLg_w,BNSBdAxsnbXgaj-h-Q_yzA,,outside
aZKT7vFfhO0yJQgS0utaTw,ymi8Cb93TUSN6wwlvMjV6A,BBQ Street Tacos,food
ikxvKu4VyV1yVwVjgwQ9mQ,NvCP0CB69Ys72W5M_n_Yhg,Crispy and delicious crust,food
Ji18oXLZQas3Uk-Rwx1zqQ,ncI768qIjMFnMwYMppB4tw,,food
-oF4dViS0S2LZ2AorN9zRw,N18rU96Qr_XQtSqfQynZMg,Blue Crab & Shrimp Burger,food
OYPucVNBz-KYhqowiGqNTQ,xojlrPJnzbOc23_emZdxXQ,,inside
